Count,ActiveProcessingCount_mean,ActiveProcessingCount_median,ActiveProcessingCount_std_dev,ActiveProcessingCount_mode,Host_CPU_mean,Host_CPU_median,Host_CPU_std_dev,Host_CPU_mode,Host_Memory_Total_mean,Host_Memory_Total_median,Host_Memory_Total_std_dev,Host_Memory_Total_mode,Host_Memory_Used_mean,Host_Memory_Used_median,Host_Memory_Used_std_dev,Host_Memory_Used_mode,Host_Memory_UsedPercentage_mean,Host_Memory_UsedPercentage_median,Host_Memory_UsedPercentage_std_dev,Host_Memory_UsedPercentage_mode,Worker_CPU_mean,Worker_CPU_median,Worker_CPU_std_dev,Worker_CPU_mode,Worker_Memory_Total_mean,Worker_Memory_Total_median,Worker_Memory_Total_std_dev,Worker_Memory_Total_mode,Worker_Memory_Used_mean,Worker_Memory_Used_median,Worker_Memory_Used_std_dev,Worker_Memory_Used_mode,Worker_Memory_UsedPercentage_mean,Worker_Memory_UsedPercentage_median,Worker_Memory_UsedPercentage_std_dev,Worker_Memory_UsedPercentage_mode,Processing_CPU_1_mean,Processing_CPU_1_median,Processing_CPU_1_std_dev,Processing_CPU_1_mode,Processing_Memory_Total_1_mean,Processing_Memory_Total_1_median,Processing_Memory_Total_1_std_dev,Processing_Memory_Total_1_mode,Processing_Memory_Used_1_mean,Processing_Memory_Used_1_median,Processing_Memory_Used_1_std_dev,Processing_Memory_Used_1_mode,Processing_Memory_UsedPercentage_1_mean,Processing_Memory_UsedPercentage_1_median,Processing_Memory_UsedPercentage_1_std_dev,Processing_Memory_UsedPercentage_1_mode,Processing_CPU_2_mean,Processing_CPU_2_median,Processing_CPU_2_std_dev,Processing_CPU_2_mode,Processing_Memory_Total_2_mean,Processing_Memory_Total_2_median,Processing_Memory_Total_2_std_dev,Processing_Memory_Total_2_mode,Processing_Memory_Used_2_mean,Processing_Memory_Used_2_median,Processing_Memory_Used_2_std_dev,Processing_Memory_Used_2_mode,Processing_Memory_UsedPercentage_2_mean,Processing_Memory_UsedPercentage_2_median,Processing_Memory_UsedPercentage_2_std_dev,Processing_Memory_UsedPercentage_2_mode,Processing_CPU_3_mean,Processing_CPU_3_median,Processing_CPU_3_std_dev,Processing_CPU_3_mode,Processing_Memory_Total_3_mean,Processing_Memory_Total_3_median,Processing_Memory_Total_3_std_dev,Processing_Memory_Total_3_mode,Processing_Memory_Used_3_mean,Processing_Memory_Used_3_median,Processing_Memory_Used_3_std_dev,Processing_Memory_Used_3_mode,Processing_Memory_UsedPercentage_3_mean,Processing_Memory_UsedPercentage_3_median,Processing_Memory_UsedPercentage_3_std_dev,Processing_Memory_UsedPercentage_3_mode
157,0,0,0,0,0.5,0.5,0,0.5,84233080832,84233080832,0,84233080832,2978717696,2978717696,0,2978717696,3.54,3.54,0,3.54,2.57,2.57,0,2.57,84233080832,84233080832,0,84233080832,76881920,76881920,0,76881920,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2978340864,2978340864,0,2978340864,3.54,3.54,0,3.54,2.63,2.63,0,2.63,84233080832,84233080832,0,84233080832,76869632,76869632,0,76869632,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0.56,0.56,0,0.56,84233080832,84233080832,0,84233080832,2977595392,2977595392,0,2977595392,3.53,3.53,0,3.53,9.46,9.46,0,9.46,84233080832,84233080832,0,84233080832,77430784,77430784,0,77430784,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0.75,0.75,0,0.75,84233080832,84233080832,0,84233080832,2979459072,2979459072,0,2979459072,3.54,3.54,0,3.54,3.06,3.06,0,3.06,84233080832,84233080832,0,84233080832,77672448,77672448,0,77672448,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0.19,0.19,0,0.19,84233080832,84233080832,0,84233080832,2978263040,2978263040,0,2978263040,3.54,3.54,0,3.54,2.34,2.34,0,2.34,84233080832,84233080832,0,84233080832,77656064,77656064,0,77656064,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0.75,0.75,0,0.75,84233080832,84233080832,0,84233080832,2978500608,2978500608,0,2978500608,3.54,3.54,0,3.54,2.63,2.63,0,2.63,84233080832,84233080832,0,84233080832,77844480,77844480,0,77844480,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0.7,0.7,0,0.7,84233080832,84233080832,0,84233080832,2978500608,2978500608,0,2978500608,3.54,3.54,0,3.54,2.66,2.66,0,2.66,84233080832,84233080832,0,84233080832,77492224,77492224,0,77492224,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2978217984,2978217984,0,2978217984,3.54,3.54,0,3.54,2.56,2.56,0,2.56,84233080832,84233080832,0,84233080832,77893632,77893632,0,77893632,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2978217984,2978217984,0,2978217984,3.54,3.54,0,3.54,13.18,13.18,0,13.18,84233080832,84233080832,0,84233080832,72417280,72417280,0,72417280,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,1.31,1.31,0,1.31,84233080832,84233080832,0,84233080832,2978152448,2978152448,0,2978152448,3.54,3.54,0,3.54,2.79,2.79,0,2.79,84233080832,84233080832,0,84233080832,72384512,72384512,0,72384512,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0.44,0.44,0,0.44,84233080832,84233080832,0,84233080832,2972708864,2972708864,0,2972708864,3.53,3.53,0,3.53,2.52,2.52,0,2.52,84233080832,84233080832,0,84233080832,72380416,72380416,0,72380416,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0.56,0.56,0,0.56,84233080832,84233080832,0,84233080832,2972704768,2972704768,0,2972704768,3.53,3.53,0,3.53,2.42,2.42,0,2.42,84233080832,84233080832,0,84233080832,72384512,72384512,0,72384512,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2972704768,2972704768,0,2972704768,3.53,3.53,0,3.53,2.56,2.56,0,2.56,84233080832,84233080832,0,84233080832,72630272,72630272,0,72630272,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0.19,0.19,0,0.19,84233080832,84233080832,0,84233080832,2972962816,2972962816,0,2972962816,3.53,3.53,0,3.53,2.24,2.24,0,2.24,84233080832,84233080832,0,84233080832,72552448,72552448,0,72552448,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2973736960,2973736960,0,2973736960,3.53,3.53,0,3.53,10.25,10.25,0,10.25,84233080832,84233080832,0,84233080832,70049792,70049792,0,70049792,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0.94,0.94,0,0.94,84233080832,84233080832,0,84233080832,2971078656,2971078656,0,2971078656,3.53,3.53,0,3.53,2.89,2.89,0,2.89,84233080832,84233080832,0,84233080832,69779456,69779456,0,69779456,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2970759168,2970759168,0,2970759168,3.53,3.53,0,3.53,2.63,2.63,0,2.63,84233080832,84233080832,0,84233080832,69771264,69771264,0,69771264,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2970759168,2970759168,0,2970759168,3.53,3.53,0,3.53,2.58,2.58,0,2.58,84233080832,84233080832,0,84233080832,70004736,70004736,0,70004736,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2970497024,2970497024,0,2970497024,3.53,3.53,0,3.53,2.29,2.29,0,2.29,84233080832,84233080832,0,84233080832,69783552,69783552,0,69783552,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2970497024,2970497024,0,2970497024,3.53,3.53,0,3.53,2.67,2.67,0,2.67,84233080832,84233080832,0,84233080832,69971968,69971968,0,69971968,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0.75,0.75,0,0.75,84233080832,84233080832,0,84233080832,2969522176,2969522176,0,2969522176,3.53,3.53,0,3.53,9.68,9.68,0,9.68,84233080832,84233080832,0,84233080832,70586368,70586368,0,70586368,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0.75,0.75,0,0.75,84233080832,84233080832,0,84233080832,2970537984,2970537984,0,2970537984,3.53,3.53,0,3.53,3.24,3.24,0,3.24,84233080832,84233080832,0,84233080832,70647808,70647808,0,70647808,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2970537984,2970537984,0,2970537984,3.53,3.53,0,3.53,2.47,2.47,0,2.47,84233080832,84233080832,0,84233080832,70647808,70647808,0,70647808,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2970537984,2970537984,0,2970537984,3.53,3.53,0,3.53,2.28,2.28,0,2.28,84233080832,84233080832,0,84233080832,70656000,70656000,0,70656000,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0.5,0.5,0,0.5,84233080832,84233080832,0,84233080832,2970537984,2970537984,0,2970537984,3.53,3.53,0,3.53,2.56,2.56,0,2.56,84233080832,84233080832,0,84233080832,70664192,70664192,0,70664192,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2970279936,2970279936,0,2970279936,3.53,3.53,0,3.53,2.64,2.64,0,2.64,84233080832,84233080832,0,84233080832,70897664,70897664,0,70897664,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0.63,0.63,0,0.63,84233080832,84233080832,0,84233080832,2970275840,2970275840,0,2970275840,3.53,3.53,0,3.53,9.87,9.87,0,9.87,84233080832,84233080832,0,84233080832,70623232,70623232,0,70623232,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0.81,0.81,0,0.81,84233080832,84233080832,0,84233080832,2971471872,2971471872,0,2971471872,3.53,3.53,0,3.53,2.69,2.69,0,2.69,84233080832,84233080832,0,84233080832,70078464,70078464,0,70078464,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0.44,0.44,0,0.44,84233080832,84233080832,0,84233080832,2971471872,2971471872,0,2971471872,3.53,3.53,0,3.53,2.47,2.47,0,2.47,84233080832,84233080832,0,84233080832,70340608,70340608,0,70340608,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0.5,0.5,0,0.5,84233080832,84233080832,0,84233080832,2966073344,2966073344,0,2966073344,3.52,3.52,0,3.52,2.62,2.62,0,2.62,84233080832,84233080832,0,84233080832,70275072,70275072,0,70275072,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0.56,0.56,0,0.56,84233080832,84233080832,0,84233080832,2966073344,2966073344,0,2966073344,3.52,3.52,0,3.52,2.63,2.63,0,2.63,84233080832,84233080832,0,84233080832,70459392,70459392,0,70459392,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2965774336,2965774336,0,2965774336,3.52,3.52,0,3.52,2.61,2.61,0,2.61,84233080832,84233080832,0,84233080832,70127616,70127616,0,70127616,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0.31,0.31,0,0.31,84233080832,84233080832,0,84233080832,2965774336,2965774336,0,2965774336,3.52,3.52,0,3.52,9.93,9.93,0,9.93,84233080832,84233080832,0,84233080832,69873664,69873664,0,69873664,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,1.06,1.06,0,1.06,84233080832,84233080832,0,84233080832,2967580672,2967580672,0,2967580672,3.52,3.52,0,3.52,3.11,3.11,0,3.11,84233080832,84233080832,0,84233080832,70000640,70000640,0,70000640,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2967580672,2967580672,0,2967580672,3.52,3.52,0,3.52,2.51,2.51,0,2.51,84233080832,84233080832,0,84233080832,70983680,70983680,0,70983680,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0.37,0.37,0,0.37,84233080832,84233080832,0,84233080832,2966704128,2966704128,0,2966704128,3.52,3.52,0,3.52,2.66,2.66,0,2.66,84233080832,84233080832,0,84233080832,69742592,69742592,0,69742592,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0.19,0.19,0,0.19,84233080832,84233080832,0,84233080832,2966704128,2966704128,0,2966704128,3.52,3.52,0,3.52,2.55,2.55,0,2.55,84233080832,84233080832,0,84233080832,69746688,69746688,0,69746688,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0.56,0.56,0,0.56,84233080832,84233080832,0,84233080832,2966417408,2966417408,0,2966417408,3.52,3.52,0,3.52,2.67,2.67,0,2.67,84233080832,84233080832,0,84233080832,69742592,69742592,0,69742592,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2966675456,2966675456,0,2966675456,3.52,3.52,0,3.52,9.8,9.8,0,9.8,84233080832,84233080832,0,84233080832,69898240,69898240,0,69898240,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0.75,0.75,0,0.75,84233080832,84233080832,0,84233080832,2960019456,2960019456,0,2960019456,3.51,3.51,0,3.51,3.01,3.01,0,3.01,84233080832,84233080832,0,84233080832,69812224,69812224,0,69812224,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2960277504,2960277504,0,2960277504,3.51,3.51,0,3.51,2.4,2.4,0,2.4,84233080832,84233080832,0,84233080832,69984256,69984256,0,69984256,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0.44,0.44,0,0.44,84233080832,84233080832,0,84233080832,2956660736,2956660736,0,2956660736,3.51,3.51,0,3.51,2.45,2.45,0,2.45,84233080832,84233080832,0,84233080832,69918720,69918720,0,69918720,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2956660736,2956660736,0,2956660736,3.51,3.51,0,3.51,2.57,2.57,0,2.57,84233080832,84233080832,0,84233080832,69976064,69976064,0,69976064,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2956402688,2956402688,0,2956402688,3.51,3.51,0,3.51,2.63,2.63,0,2.63,84233080832,84233080832,0,84233080832,70209536,70209536,0,70209536,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0.44,0.44,0,0.44,84233080832,84233080832,0,84233080832,2956648448,2956648448,0,2956648448,3.51,3.51,0,3.51,10.08,10.08,0,10.08,84233080832,84233080832,0,84233080832,70000640,70000640,0,70000640,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0.81,0.81,0,0.81,84233080832,84233080832,0,84233080832,2959028224,2959028224,0,2959028224,3.51,3.51,0,3.51,2.97,2.97,0,2.97,84233080832,84233080832,0,84233080832,69685248,69685248,0,69685248,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0.56,0.56,0,0.56,84233080832,84233080832,0,84233080832,2959028224,2959028224,0,2959028224,3.51,3.51,0,3.51,2.52,2.52,0,2.52,84233080832,84233080832,0,84233080832,69914624,69914624,0,69914624,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2958950400,2958950400,0,2958950400,3.51,3.51,0,3.51,2.58,2.58,0,2.58,84233080832,84233080832,0,84233080832,70168576,70168576,0,70168576,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0.38,0.38,0,0.38,84233080832,84233080832,0,84233080832,2958950400,2958950400,0,2958950400,3.51,3.51,0,3.51,2.19,2.19,0,2.19,84233080832,84233080832,0,84233080832,69832704,69832704,0,69832704,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0.13,0.13,0,0.13,84233080832,84233080832,0,84233080832,2958950400,2958950400,0,2958950400,3.51,3.51,0,3.51,2.28,2.28,0,2.28,84233080832,84233080832,0,84233080832,69824512,69824512,0,69824512,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0.5,0.5,0,0.5,84233080832,84233080832,0,84233080832,2952085504,2952085504,0,2952085504,3.5,3.5,0,3.5,9.76,9.76,0,9.76,84233080832,84233080832,0,84233080832,71360512,71360512,0,71360512,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0.88,0.88,0,0.88,84233080832,84233080832,0,84233080832,2954264576,2954264576,0,2954264576,3.51,3.51,0,3.51,2.86,2.86,0,2.86,84233080832,84233080832,0,84233080832,71331840,71331840,0,71331840,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0.25,0.25,0,0.25,84233080832,84233080832,0,84233080832,2953031680,2953031680,0,2953031680,3.51,3.51,0,3.51,2.59,2.59,0,2.59,84233080832,84233080832,0,84233080832,71000064,71000064,0,71000064,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0.5,0.5,0,0.5,84233080832,84233080832,0,84233080832,2953031680,2953031680,0,2953031680,3.51,3.51,0,3.51,2.5,2.5,0,2.5,84233080832,84233080832,0,84233080832,70828032,70828032,0,70828032,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0.44,0.44,0,0.44,84233080832,84233080832,0,84233080832,2953277440,2953277440,0,2953277440,3.51,3.51,0,3.51,2.37,2.37,0,2.37,84233080832,84233080832,0,84233080832,70610944,70610944,0,70610944,0.08,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
