Count,ActiveProcessingCount_mean,ActiveProcessingCount_median,ActiveProcessingCount_std_dev,ActiveProcessingCount_mode,Host_CPU_mean,Host_CPU_median,Host_CPU_std_dev,Host_CPU_mode,Host_Memory_Total_mean,Host_Memory_Total_median,Host_Memory_Total_std_dev,Host_Memory_Total_mode,Host_Memory_Used_mean,Host_Memory_Used_median,Host_Memory_Used_std_dev,Host_Memory_Used_mode,Host_Memory_UsedPercentage_mean,Host_Memory_UsedPercentage_median,Host_Memory_UsedPercentage_std_dev,Host_Memory_UsedPercentage_mode,Worker_CPU_mean,Worker_CPU_median,Worker_CPU_std_dev,Worker_CPU_mode,Worker_Memory_Total_mean,Worker_Memory_Total_median,Worker_Memory_Total_std_dev,Worker_Memory_Total_mode,Worker_Memory_Used_mean,Worker_Memory_Used_median,Worker_Memory_Used_std_dev,Worker_Memory_Used_mode,Worker_Memory_UsedPercentage_mean,Worker_Memory_UsedPercentage_median,Worker_Memory_UsedPercentage_std_dev,Worker_Memory_UsedPercentage_mode,Processing_CPU_1_mean,Processing_CPU_1_median,Processing_CPU_1_std_dev,Processing_CPU_1_mode,Processing_Memory_Total_1_mean,Processing_Memory_Total_1_median,Processing_Memory_Total_1_std_dev,Processing_Memory_Total_1_mode,Processing_Memory_Used_1_mean,Processing_Memory_Used_1_median,Processing_Memory_Used_1_std_dev,Processing_Memory_Used_1_mode,Processing_Memory_UsedPercentage_1_mean,Processing_Memory_UsedPercentage_1_median,Processing_Memory_UsedPercentage_1_std_dev,Processing_Memory_UsedPercentage_1_mode,Processing_CPU_2_mean,Processing_CPU_2_median,Processing_CPU_2_std_dev,Processing_CPU_2_mode,Processing_Memory_Total_2_mean,Processing_Memory_Total_2_median,Processing_Memory_Total_2_std_dev,Processing_Memory_Total_2_mode,Processing_Memory_Used_2_mean,Processing_Memory_Used_2_median,Processing_Memory_Used_2_std_dev,Processing_Memory_Used_2_mode,Processing_Memory_UsedPercentage_2_mean,Processing_Memory_UsedPercentage_2_median,Processing_Memory_UsedPercentage_2_std_dev,Processing_Memory_UsedPercentage_2_mode,Processing_CPU_3_mean,Processing_CPU_3_median,Processing_CPU_3_std_dev,Processing_CPU_3_mode,Processing_Memory_Total_3_mean,Processing_Memory_Total_3_median,Processing_Memory_Total_3_std_dev,Processing_Memory_Total_3_mode,Processing_Memory_Used_3_mean,Processing_Memory_Used_3_median,Processing_Memory_Used_3_std_dev,Processing_Memory_Used_3_mode,Processing_Memory_UsedPercentage_3_mean,Processing_Memory_UsedPercentage_3_median,Processing_Memory_UsedPercentage_3_std_dev,Processing_Memory_UsedPercentage_3_mode
37,0.8,1,0.4,1,44.849,31.97,29.9928,0.81,20878358937.6,16595939328,22589491722.3702,16595943424,1554296012.8,1448189952,525425493.632,1124257792,12.194,10.43,5.6894,3.5,17.066,7.685,17.1875,2.04,20878358937.6,16595939328,22589491722.3702,16595943424,83211468.8,73648128,17523883.636,66809856,0.736,0.695,0.3912,1.16,186.193,158.28,118.5627,0,9122249523.2,6209687552,6509895088.3452,16595943424,447857459.2,388884480,273967634.5266,0,4.245,4.45,2.2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.8,1,0.4,1,48.351,42.82,29.6175,0.5,20878358937.6,16595939328,22589491722.3702,16595943424,1562840268.8,1459904512,532489815.4215,1124257792,12.232,10.495,5.6708,3.52,40.532,46.605,29.9106,2.33,20878358937.6,16595939328,22589491722.3702,16595943424,74079027.2,74516480,3154182.798,68050944,0.681,0.46,0.4097,0.46,184.891,153.17,118.2214,0,9122249523.2,6209687552,6509895088.3452,16595943424,447453593.6,388904960,273521935.4987,0,4.242,4.445,2.2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.8,1,0.4,1,52.049,47.75,28.9232,44.96,20878358937.6,16595939328,22589491722.3702,16595943424,1553250713.6,1442787328,529099119.3649,1124515840,12.18,10.395,5.6937,3.52,22.644,11.58,34.8436,0.69,20878358937.6,16595939328,22589491722.3702,16595943424,76273664,75767808,4623551.755,71192576,0.711,0.46,0.45,0.46,171.254,145.875,112.8637,0,9122249523.2,6209687552,6509895088.3452,16595943424,449504870.4,388915200,275762080.7825,0,4.254,4.505,2.2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.8,1,0.4,1,47.35,39.215,29.1478,0.44,20878358937.6,16595939328,22589491722.3702,16595943424,1559653171.2,1451982848,538976444.2681,1124786176,12.199,10.395,5.6788,3.56,31.56,5.65,42.4626,0.55,20878358937.6,16595939328,22589491722.3702,16595943424,84755251.2,76042240,20358312.8159,70623232,0.786,0.46,0.5494,0.46,103.897,106.85,60.4414,0,9122249523.2,6209687552,6509895088.3452,16595943424,455279411.2,388917248,281788736.303,0,4.29,4.565,2.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.8,1,0.4,1,42.867,20.62,37.9033,0.38,20878358937.6,16595939328,22589491722.3702,16595943424,1572231577.6,1455910912,536825342.0291,1146449920,12.328,10.55,5.7557,3.55,42.777,38.45,41.2244,0.54,20878358937.6,16595939328,22589491722.3702,16595943424,80596582.4,76038144,15311293.4746,71892992,0.782,0.46,0.5738,0.46,132.952,117.66,89.9971,0,9122249523.2,6209687552,6509895088.3452,16595943424,456534835.2,388925440,283135892.891,0,4.297,4.595,2.2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.8,1,0.4,1,49.091,31.095,37.1281,2.94,20878358937.6,16595939328,22589491722.3702,16595943424,1583220736,1463771136,556858760.0838,1137131520,12.368,10.535,5.7661,3.65,30.934,3.545,39.2623,0.53,20878358937.6,16595939328,22589491722.3702,16595943424,86451814.4,76357632,19195599.9287,72953856,0.874,0.46,0.6793,0.46,138.272,125.165,91.687,0,9122249523.2,6209687552,6509895088.3452,16595943424,465161011.2,388929536,292456146.2679,0,4.348,4.765,2.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.8,1,0.4,1,50.133,32.99,37.627,0.31,20878358937.6,16595939328,22589491722.3702,16595943424,1585394892.8,1473576960,559463298.7661,1144205312,12.345,10.63,5.6796,3.64,43.971,28.48,40.7121,4.83,20878358937.6,16595939328,22589491722.3702,16595943424,79853158.4,75544576,13353946.9236,71192576,0.754,0.46,0.5377,0.45,58.02,43.62,62.5581,0,4143467315.2,3104837632,5079200211.0231,0,231846707.2,186423296,258131338.8539,0,2.943,2.365,2.9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.6,1,0.4899,1,44.591,18.735,42.5987,0.56,20878358937.6,16595939328,22589491722.3702,16595943424,1366704947.2,1155614720,627990276.4897,901312512,10.998,8.43,6.4766,3.73,17.703,12.585,14.4603,2.44,20878358937.6,16595939328,22589491722.3702,16595943424,76690227.2,73674752,6190226.8952,71188480,0.695,0.535,0.4048,1.15,61.245,0,75.1318,0,2483872972.8,0,3042110684.6268,0,153407078.4,0,187933279.0648,0,2.47,0,3.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.4,0,0.4899,0,36.507,4.76,41.238,0.38,20878358937.6,16595939328,22589491722.3702,16595943424,1286495436.8,1136850944,624413514.8159,911007744,10.453,6.145,6.5246,3.72,39.58,5.365,45.3834,2.34,20878358937.6,16595939328,22589491722.3702,16595943424,78905753.6,75124736,13740301.873,71188480,0.707,0.59,0.4045,0.46,63.56,0,77.8701,0,2483872972.8,0,3042110684.6268,0,153412812.8,0,187940239.6192,0,2.47,0,3.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.4,0,0.4899,0,37.482,11.45,36.6888,0.56,20878358937.6,16595939328,22589491722.3702,16595943424,1282890956.8,1136971776,620306086.1943,917078016,10.443,6.13,6.5371,3.7,22.528,5.155,27.5713,2.14,20878358937.6,16595939328,22589491722.3702,16595943424,74913792,74242048,3075149.1656,71188480,0.684,0.475,0.4108,0.47,61.446,0,75.3218,0,2483872972.8,0,3042110684.6268,0,153418547.2,0,187947167.3642,0,2.471,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.4,0,0.4899,0,36.059,10.46,37.3628,0.56,20878358937.6,16595939328,22589491722.3702,16595943424,1280393216,1136971776,615124107.6679,916914176,10.438,6.14,6.542,3.68,21.346,4.9,25.8951,2.27,20878358937.6,16595939328,22589491722.3702,16595943424,83415859.2,74123264,18440805.2798,71196672,0.736,0.72,0.3954,1.15,58.23,0,71.4303,0,2483872972.8,0,3042110684.6268,0,153457049.6,0,187993612.0177,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.4,0,0.4899,0,32.883,6.615,37.0807,0.25,20878358937.6,16595939328,22589491722.3702,16595943424,1279774310.4,1137094656,608753686.8202,922476544,10.444,6.15,6.5382,3.65,19.754,12.385,18.2294,2.17,20878358937.6,16595939328,22589491722.3702,16595943424,75866112,73725952,4220933.8628,71122944,0.694,0.5,0.4107,1.18,56.951,0,69.9918,0,2483872972.8,0,3042110684.6268,0,153460326.4,0,187997601.2778,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.4,0,0.4899,0,33.339,9.115,35.1827,0.19,20878358937.6,16595939328,22589491722.3702,16595943424,1277188915.2,1137209344,602994759.4215,914554880,10.438,6.135,6.5439,3.63,26.201,25,17.9961,4.51,20878358937.6,16595939328,22589491722.3702,16595943424,87397580.8,74975232,21947607.6242,70619136,0.762,0.765,0.3919,1.17,57.69,0,70.8752,0,2483872972.8,0,3042110684.6268,0,153471385.6,0,188011033.5737,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.4,0,0.4899,0,33.842,4.85,38.6982,0.5,20878358937.6,16595939328,22589491722.3702,16595943424,1282129100.8,1137856512,597219834.9535,917295104,10.476,6.325,6.524,3.62,64.877,70.615,38.3755,2.86,20878358937.6,16595939328,22589491722.3702,16595943424,90236108.8,82139136,19381042.8191,71639040,0.921,0.495,0.7088,0.49,42.743,0,53.8549,0,2483872972.8,0,3042110684.6268,0,153473433.6,0,188013557.8553,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.4,0,0.4899,0,40.58,16.865,38.6335,91.5,20878358937.6,16595939328,22589491722.3702,16595943424,1286155059.2,1144932352,593728227.6267,915066880,10.554,6.3,6.6256,3.61,34.01,7.095,39.8398,2.47,20878358937.6,16595939328,22589491722.3702,16595943424,81668096,79802368,10900111.7482,71671808,0.786,0.49,0.5403,0.48,40.657,0,51.3875,0,2483872972.8,0,3042110684.6268,0,153475072,0,188015541.0615,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.4,0,0.4899,0,39.369,1.445,47.1559,0.19,20878358937.6,16595939328,22589491722.3702,16595943424,1286617907.2,1151131648,589806271.6171,920166400,10.608,6.19,6.7298,3.59,34.706,8.765,40.9335,2.5,20878358937.6,16595939328,22589491722.3702,16595943424,82938265.6,80058368,15295428.537,70156288,0.808,0.49,0.5868,0.49,41.664,0,52.1703,0,2483872972.8,0,3042110684.6268,0,153477529.6,0,188018553.9156,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.4,0,0.4899,0,37.488,0.88,45.1959,0.88,20878358937.6,16595939328,22589491722.3702,16595943424,1282766438.4,1145755648,588463260.8344,920440832,10.558,6.195,6.668,3.58,25.596,3.955,36.8118,2.55,20878358937.6,16595939328,22589491722.3702,16595943424,81558323.2,76931072,16727906.8438,71073792,0.784,0.49,0.5752,0.49,47.655,0,60.4386,0,2483872972.8,0,3042110684.6268,0,153478758.4,0,188020108.5017,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.4,0,0.4899,0,38.271,0.815,46.1066,0.63,20878358937.6,16595939328,22589491722.3702,16595943424,1282929868.8,1138792448,584410351.4953,920440832,10.58,6.195,6.703,3.57,5.552,2.685,7.4913,2.29,20878358937.6,16595939328,22589491722.3702,16595943424,75617894.4,74156032,3822464.888,71073792,0.69,0.49,0.4078,0.48,59.101,0,72.633,0,2483872972.8,0,3042110684.6268,0,153482035.2,0,188024101.2738,0,2.472,0,3.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.4,0,0.4899,0,34.685,1.005,41.8424,0.63,20878358937.6,16595939328,22589491722.3702,16595943424,1277630873.6,1135937536,582041387.562,920440832,10.509,6.195,6.6123,3.55,4.322,2.615,3.1945,2.24,20878358937.6,16595939328,22589491722.3702,16595943424,75372134.4,74108928,3700871.0726,70807552,0.689,0.485,0.4083,0.48,59.592,0,73.1106,0,2483872972.8,0,3042110684.6268,0,160049561.6,0,196535072.138,0,2.578,0,3.1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.4,0,0.4899,0,32.545,1.25,38.8974,0.13,20878358937.6,16595939328,22589491722.3702,16595943424,1276696166.4,1136003072,581147366.162,920440832,10.505,6.195,6.6153,3.55,5.211,3.185,3.7345,1.89,20878358937.6,16595939328,22589491722.3702,16595943424,74103603.2,73459712,2833827.6276,71016448,0.682,0.48,0.4138,0.48,52.756,0,65.7233,0,2483872972.8,0,3042110684.6268,0,166411468.8,0,204527508.8007,0,2.68,0,3.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.4,0,0.4899,0,29.895,1.885,35.2915,0.31,20878358937.6,16595939328,22589491722.3702,16595943424,1284200448,1142640640,578785377.9186,912179200,10.643,6.175,6.8044,3.54,3.84,2.655,2.5283,1.95,20878358937.6,16595939328,22589491722.3702,16595943424,74396876.8,74018816,3065886.5352,71016448,0.682,0.48,0.412,0.45,51.227,0,64.5952,0,2483872972.8,0,3042110684.6268,0,169586278.4,0,208872984.5486,0,2.731,0,3.3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.4,0,0.4899,0,28.084,1.635,34.0789,0.25,20878358937.6,16595939328,22589491722.3702,16595943424,1287450214.4,1142769664,575881534.3563,912437248,10.7,6.185,6.8709,3.54,7.042,2.635,6.5594,1.87,20878358937.6,16595939328,22589491722.3702,16595943424,74652057.6,73889792,2994825.4621,70746112,0.687,0.485,0.4121,0.09,44.057,0,56.2507,0,2483872972.8,0,3042110684.6268,0,173930086.4,0,214134617.4475,0,2.801,0,3.4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.4,0,0.4899,0,27.702,1.07,33.8211,0.63,20878358937.6,16595939328,22589491722.3702,16595943424,1289237299.2,1142769664,573501119.8961,915779584,10.734,6.185,6.9111,3.53,13.8,3.825,15.7425,2.61,20878358937.6,16595939328,22589491722.3702,16595943424,78721024,75483136,7514874.3934,71479296,0.751,0.485,0.5003,0.09,40.872,0,50.9268,0,2483872972.8,0,3042110684.6268,0,183453286.4,0,224888119.0769,0,2.954,0,3.6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.4,0,0.4899,0,25.187,0.75,31.2091,0.25,20878358937.6,16595939328,22589491722.3702,16595943424,1290550886.4,1154347008,572390713.0337,916037632,10.769,6.16,6.9628,3.52,30.374,3.755,36.6749,2.61,20878358937.6,16595939328,22589491722.3702,16595943424,78592819.2,75476992,8589487.9973,70385664,0.749,0.48,0.5024,0.48,35.868,0,44.2434,0,2483872972.8,0,3042110684.6268,0,187643084.8,0,229870491.0847,0,3.022,0,3.7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.4,0,0.4899,0,30.526,0.88,38.03,0.5,20878358937.6,16595939328,22589491722.3702,16595943424,1308137062.4,1217515520,569214819.5384,916037632,11.053,6.16,7.3003,3.52,33.86,10.04,35.8999,2.45,20878358937.6,16595939328,22589491722.3702,16595943424,80418406.4,75239424,11276602.8505,71725056,0.778,0.485,0.5426,1.18,34.854,0,42.839,0,2483872972.8,0,3042110684.6268,0,190103552,0,232860347.7766,0,3.062,0,3.7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.4,0,0.4899,0,35.648,1.25,43.2065,0.25,20878358937.6,16595939328,22589491722.3702,16595943424,1314099609.6,1229817856,568224398.1869,916811776,11.147,6.16,7.4167,3.52,39.074,10.66,39.7233,2.95,20878358937.6,16595939328,22589491722.3702,16595943424,81677107.2,74272768,15297925.4687,70369280,0.801,0.48,0.5937,0.48,36.754,0,45.2988,0,2483872972.8,0,3042110684.6268,0,191944704,0,235092786.9631,0,3.091,0,3.7858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.4,0,0.4899,0,35.151,2.38,42.0398,0.38,20878358937.6,16595939328,22589491722.3702,16595943424,1311468748.8,1234159616,569086143.2809,909701120,11.122,6.13,7.4029,3.52,15.724,3.385,24.4241,2.42,20878358937.6,16595939328,22589491722.3702,16595943424,74179788.8,73394176,3209524.845,70619136,0.679,0.48,0.4102,0.48,44.229,0,55.2167,0,2483872972.8,0,3042110684.6268,0,194679603.2,0,238442278.4032,0,3.135,0,3.8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.4,0,0.4899,0,36.872,1,44.6867,1,20878358937.6,16595939328,22589491722.3702,16595943424,1318268518.4,1246291968,566149734.5136,909955072,11.241,6.13,7.5514,3.51,3.524,2.54,3.6557,2.54,20878358937.6,16595939328,22589491722.3702,16595943424,73932800,73017344,3415090.4474,69865472,0.678,0.48,0.409,0.48,47.357,0,59.4658,0,2483872972.8,0,3042110684.6268,0,195424665.6,0,239355664.8223,0,3.147,0,3.8544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.4,0,0.4899,0,27.755,1.25,33.4356,0.5,20878358937.6,16595939328,22589491722.3702,16595943424,1311929139.2,1236768768,566571308.5241,910213120,11.139,6.13,7.42,3.51,2.493,2.6,1.1401,2.61,20878358937.6,16595939328,22589491722.3702,16595943424,73961881.6,73240576,3437546.8367,69640192,0.679,0.485,0.4085,1.14,44.214,0,55.6254,0,2483872972.8,0,3042110684.6268,0,196795596.8,0,241035067.5998,0,3.169,0,3.8814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.4,0,0.4899,0,24.739,0.63,30.2735,0.63,20878358937.6,16595939328,22589491722.3702,16595943424,1312171622.4,1237155840,566532318.4652,910213120,11.14,6.13,7.4212,3.51,2.401,2.595,0.9118,1.45,20878358937.6,16595939328,22589491722.3702,16595943424,73995878.4,73281536,3375259.1871,69808128,0.678,0.48,0.409,0.48,53.034,0,65.0665,0,2483872972.8,0,3042110684.6268,0,198806732.8,0,243497803.8207,0,3.202,0,3.9218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.4,0,0.4899,0,25.689,1.125,30.803,0.75,20878358937.6,16595939328,22589491722.3702,16595943424,1312582041.6,1239250944,566311866.0393,910213120,11.147,6.13,7.4295,3.51,3.924,2.505,3.1865,1.56,20878358937.6,16595939328,22589491722.3702,16595943424,74071654.4,73246720,3473508.6838,69828608,0.679,0.485,0.4085,1.14,51.142,0,63.0789,0,2483872972.8,0,3042110684.6268,0,199889715.2,0,244838677.4507,0,3.219,0,3.9428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.4,0,0.4899,0,28.346,0.88,33.9761,0.88,20878358937.6,16595939328,22589491722.3702,16595943424,1313563852.8,1241511936,566211425.9212,910458880,11.161,6.13,7.4444,3.51,8.645,7.62,5.8879,3.02,20878358937.6,16595939328,22589491722.3702,16595943424,74271539.2,73605120,3207678.0239,69570560,0.682,0.48,0.4136,0.48,48.562,0,60.4074,0,2483872972.8,0,3042110684.6268,0,201433497.6,0,246713499.7173,0,3.244,0,3.9732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.4,0,0.4899,0,28.905,1.755,34.0388,1.51,20878358937.6,16595939328,22589491722.3702,16595943424,1313171046.4,1241587712,566816558.2738,911749120,11.165,6.09,7.4628,5.69,21.651,4.52,29.0867,2.7,20878358937.6,16595939328,22589491722.3702,16595943424,82520064,73992192,17683376.1564,69824512,0.823,0.465,0.6322,0.44,39.61,0,48.6938,0,2483872972.8,0,3042110684.6268,0,204383846.4,0,250364340.1642,0,3.292,0,4.0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.4,0,0.4899,0,28.215,0.88,33.9592,0.63,20878358937.6,16595939328,22589491722.3702,16595943424,1314780364.8,1242054656,566610589.2756,912252928,11.19,6.095,7.4899,3.51,33.024,7.74,37.0942,2.6,20878358937.6,16595939328,22589491722.3702,16595943424,83560857.6,74113024,20600880.6153,68845568,0.842,0.465,0.6675,0.45,39.402,0,49.0955,0,2483872972.8,0,3042110684.6268,0,205715046.4,0,251980510.0474,0,3.313,0,4.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.4,0,0.4899,0,32.701,1.37,40.2986,1,20878358937.6,16595939328,22589491722.3702,16595943424,1320377548.8,1258059776,566212118.9633,912252928,11.278,6.09,7.597,5.69,32.735,3.865,37.7655,2.6,20878358937.6,16595939328,22589491722.3702,16595943424,83456000,73744384,19445837.0236,68788224,0.839,0.465,0.6571,0.44,40.643,0,50.1481,0,2483872972.8,0,3042110684.6268,0,206502707.2,0,252938847.2161,0,3.326,0,4.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.4,0,0.4899,0,37.3,1,45.1958,0.25,20878358937.6,16595939328,22589491722.3702,16595943424,1324755353.6,1254029312,566279330.0777,912252928,11.371,6.09,7.7313,3.51,34.052,3.685,39.9531,2.55,20878358937.6,16595939328,22589491722.3702,16595943424,82798592,73871360,19264088.6081,68997120,0.829,0.465,0.647,0.45,38.59,0,48.1002,0,2483872972.8,0,3042110684.6268,0,206793523.2,0,253291626.7554,0,3.33,0,4.0787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.4,0,0.4899,0,36.922,0.815,44.8839,0.5,20878358937.6,16595939328,22589491722.3702,16595943424,1326172569.6,1260951552,565959110.4672,912252928,11.393,6.09,7.7535,3.51,15.19,4.375,21.6231,2.44,20878358937.6,16595939328,22589491722.3702,16595943424,73455616,73240576,2856323.9481,69025792,0.677,0.465,0.4146,0.44,45.423,0,57.1117,0,2483872972.8,0,3042110684.6268,0,207353036.8,0,253974292.6844,0,3.34,0,4.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.4,0,0.4899,0,36.335,1.06,44.0192,0.88,20878358937.6,16595939328,22589491722.3702,16595943424,1322207641.6,1251119104,566179300.7597,912510976,11.329,6.095,7.6752,3.51,5.297,3.57,3.6775,1.85,20878358937.6,16595939328,22589491722.3702,16595943424,73290137.6,73117696,2742858.7756,69009408,0.677,0.465,0.4146,0.44,53.109,0,67.3537,0,2483872972.8,0,3042110684.6268,0,210125619.2,0,257415286.7211,0,3.384,0,4.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.4,0,0.4899,0,29.268,2.06,34.7986,1.88,20878358937.6,16595939328,22589491722.3702,16595943424,1320405401.6,1253697536,566404754.5328,915603456,11.297,6.085,7.6353,3.51,2.907,2.675,0.6769,2.17,20878358937.6,16595939328,22589491722.3702,16595943424,73352806.4,73261056,2769949.005,68759552,0.677,0.465,0.4146,0.44,62.242,0,76.3641,0,2483872972.8,0,3042110684.6268,0,210199347.2,0,257506232.7913,0,3.385,0,4.1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.4,0,0.4899,0,29.581,0.94,36.1899,0.88,20878358937.6,16595939328,22589491722.3702,16595943424,1322964992,1259890688,566147926.2949,915603456,11.34,6.09,7.6845,3.51,3.687,2.585,3.5906,2.18,20878358937.6,16595939328,22589491722.3702,16595943424,73483059.2,73207808,2617430.4056,70180864,0.677,0.465,0.4146,0.44,59.504,0,72.9615,0,2483872972.8,0,3042110684.6268,0,210125619.2,0,257414722.4555,0,3.384,0,4.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.4,0,0.4899,0,32.217,1.065,38.6758,0.31,20878358937.6,16595939328,22589491722.3702,16595943424,1322985472,1260019712,565992978.2882,915603456,11.341,6.09,7.6857,20.71,3.989,2.6,2.4448,2.6,20878358937.6,16595939328,22589491722.3702,16595943424,73549414.4,73138176,2505230.3962,69697536,0.68,0.465,0.4181,1.18,60.357,0,74.2868,0,2483872972.8,0,3042110684.6268,0,210133811.2,0,257424859.9509,0,3.384,0,4.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
